MigrationId,Title,Description,LocalSimulationDate,LocalSimulationTime,Country,Identifier,Latitude,Longitude,Altitude,Pitch,Bank,TrueHeading,IndicatedAirspeed,OnGround,EngineEvent,
c50704bd-2326-dd47-40da-8eef7342a7f2,Angkor Wat,"Angkor Wat is a sprawling city of ancient ruins that tells a story of a civilization long gone. As you walk through the intricate corridors, you’ll feel like an explorer discovering a lost world. The stone carvings, the towering spires, and the vast moats—everything about Angkor Wat screams grandeur.",,,KH,,13.398227,103.866943,800,0,0,0,120,false,KEEP,
4e720029-65a5-9cdb-78d2-bbb30c83cdeb,Douala,"Douala is the largest city in Cameroon and its economic capital. It is also the capital of Cameroon's Littoral Region. It was home to Central Africa's largest port, now being replaced by Kribi port. It has the country’s major international airport, Douala International Airport (DLA).",,,CM,,4.039191,9.668914,1500,0,0,113,120,false,KEEP,
f334e7fb-b6c0-bd4e-cd33-4c8e966f85fc,"Banff National Park, Alberta","Nestled in the heart of the majestic Rocky Mountains, Banff National Park is undoubtedly one of the most beautiful places in Canada. This stunning park is the oldest in Canada. It is a haven for outdoor enthusiasts. Offering a myriad of activities from hiking and biking to skiing and wildlife spotting.",,,CA,,51.478239,-115.935293,12320,0,0,185,120,false,KEEP,
e488bb1d-0635-6689-470c-b0671919bd89,Fogo,"Fogo, with its towering volcano and undulating landscapes, is a marvel for those seeking Cape Verde attractions steeped in natural wonder and history. The island’s centerpiece, Pico do Fogo, stands as a majestic testament to the island’s volcanic origins. It truly invites adventurers to explore its craters and slopes.",,,CV,,14.889022,-24.28742,8800,0,0,320,120,false,KEEP,
684f8a25-bd8d-faf7-fae6-1bb08262e654,Cayman Islands,"The Cayman Islands is a self-governing British Overseas Territory, and the largest by population. The 264-square-kilometre (102-square-mile) territory comprises the three islands of Grand Cayman, Cayman Brac and Little Cayman, which are located south of Cuba and north-east of Honduras, between Jamaica and Mexico's Yucatán Peninsula. The capital city is George Town on Grand Cayman, which is the most populous of the three islands.",,,KY,,19.287453,-81.229363,500,0,0,277,120,false,KEEP,
79ffc56f-f0dd-76a0-e3b4-eae1423f8d64,Andre Felix National Park,"Imagine stepping into a world where nature’s grandeur meets unparalleled biodiversity. Andre Felix National Park offers just that—a sanctuary teeming with wildlife and lush vegetation. From the moment you set foot here, it becomes evident why this is among the most beautiful places in the Central African Republic.",,,CF,,9.465503,23.291651,3500,0,0,146,120,false,KEEP,
ed61cf44-a9ce-9794-81d9-c7ee32401614,Arco de Aloba,"Ready for a jaw-dropping spectacle? Look no further than Arco de Aloba. This natural sandstone arch is a marvel that defies gravity. Towering at an impressive height, it’s a must-see in Chad for anyone fascinated by geological wonders. The arch is a photographer’s dream, offering countless angles to capture its grandeur.",,,TD,,16.738696,22.246198,3700,0,0,306,120,false,KEEP,
f874e045-9514-5c89-15f2-a73fc27bee53,Gray Glacier,Step into the icy expanse of Torres del Paine at the majestic Gray Glacier. This stunning natural ice formation stretches impressively within the park. It truly offers a surreal landscape of deep blues and crisp whites that feels like another world.,,,CL,,-51.016369,-73.266056,2320,0,0,13,120,false,KEEP,
a9a38782-e2f0-7c17-f43d-31499695cee4,Zhangjiajie National Forest Park,"If you’re on a quest to find the best places to visit in China, your journey would be incomplete without a trip to Zhangjiajie National Forest Park. This extraordinary UNESCO World Heritage Site is a visual symphony of towering sandstone pillars wreathed in a shroud of mist, verdant vegetation, and sparkling streams — it truly exemplifies China’s epic natural beauty.",,,CN,,29.315813,110.434935,4800,0,0,16,120,false,KEEP,
816a9e44-8ce2-e643-e957-4b2cc217fb5c,Tayrona National Park,"If your search for the most beautiful places in Colombia draws you towards the country’s remarkable natural view, then Tayrona National Park is a place you can’t miss. Situated on Colombia’s Caribbean coast, this lush paradise is where the jungle meets the sea. It truly offers breathtaking vistas at every turn.",,,CO,,11.35118,-74.073995,2000,0,0,165,120,false,KEEP,
1b0f4ac1-ef12-ae28-8934-e63eb5568af1,Moroni,"The Comoros,officially the Union of the Comoros is an archipelagic country made up of three islands in Southeastern Africa, located at the northern end of the Mozambique Channel in the Indian Ocean. Its capital and largest city is Moroni.",,,KM,,-11.698319,43.240641,2000,0,0,95,120,false,KEEP,
1698d382-4851-0631-448a-b077e5b83a93,Cook Islands,"The Cook Islands is an island country in Polynesia, part of Oceania in the South Pacific Ocean. It consists of 15 islands whose total land area is approximately 236.7 square kilometres (91 sq mi). The Cook Islands' Exclusive Economic Zone (EEZ) covers 1,960,027 square kilometres (756,771 sq mi) of ocean.[8] Avarua is its capital.",,,CK,,-21.178346,-159.778466,2700,0,0,184,120,false,KEEP,
cd660fef-0fd9-5b56-ddbd-25769d9d9ba8,Arenal Volcano,"One of the most pretty places in Costa Rica, the Arenal Volcano, towers majestically over the surrounding rainforest, creating a breathtaking backdrop. Its near-perfect conical shape and the surrounding lushness make it one of the best places to visit in Costa Rica.",,,CR,,10.445868,-84.656332,5800,0,0,290,120,false,KEEP,
322fcf2f-2d89-8161-5d5d-48a371c047b7,Dubrovnik,"Croatia’s star destination, Dubrovnik, is a beautiful place in Croatia that demands attention. Known as the “Pearl of the Adriatic”, this stunning city is defined by its distinctive Old Town, encircled with massive stone walls completed in the 16th century.\n\nThe Old Town, a UNESCO World Heritage site, is packed with aristocratic palazzi and elegant Baroque churches, contained within a sturdy medieval fortification.",,,HR,,42.634744,18.073678,1200,0,0,50,120,false,KEEP,
06a370a8-0060-fbba-d9bd-2e5329d40082,Viñales Valley,"Viñales Valley is a karstic depression in Cuba. The valley has an area of 132 km2 (51 sq mi) and is located in the Sierra de los Órganos mountains (part of Guaniguanico range), just north of Viñales in the Pinar del Río Province.\n\nIn 1999, the valley was inscribed as a UNESCO World Heritage Site as a natural and cultural landscape because of its use of traditional tobacco-growing techniques.",,,CU,,22.618609,-83.757714,1480,0,0,59,120,false,KEEP,
d23f922d-9cf0-edb3-4804-d26cee69329a,Blue Lagoon Akamas,"Cyprus is home to many wonders, and the Blue Lagoon Akamas is undoubtedly one of its shining jewels. This remote lagoon, with its crystal-clear turquoise waters, is a dream come true for every traveler. It’s one of those places to visit in Cyprus that you’ll remember for a lifetime.",,,CY,,35.094944,32.295951,880,0,0,148,120,false,KEEP,
287e9bc2-8b85-4aa5-a394-6325bbb92538,Český Krumlov,"Nestled in the South Bohemian Region, Český Krumlov is a gem that shines brightly among the most beautiful places to visit in the Czech Republic. With its meandering Vltava River and a skyline dominated by a grand Renaissance castle, this town feels like a page straight out of a fairy tale.",,,CZ,,48.803692,14.303193,2500,0,0,50,120,false,KEEP,
61576443-c074-d15a-dde7-6d803b65b91b,The Congo River,"Embark on an unforgettable adventure as you navigate the waters of the Congo River, one of Africa’s most iconic natural landmarks. This river isn’t just a body of water; it’s the lifeblood of the nation, supporting both human and wildlife communities. From remote villages to dense, untamed forests, the river offers a glimpse into the heart and soul of Congo.",,,CD,,-0.482512,17.794146,5000,0,0,43,120,false,KEEP,
b760b007-3b44-7964-d8f7-2ce314bff21b,Møns Klint,"Situated on the island of Møn, Møns Klint is a breathtaking expanse of white chalk cliffs that rise majestically from the turquoise waters of the Baltic Sea. Often hailed as one of the most beautiful places to visit in Denmark, its natural beauty draws visitors from all corners of the globe.",,,DK,,54.961677,12.573675,1750,0,0,281,120,false,KEEP,
072bfae8-0586-ea24-fc9d-99ab173ef45b,Lake Assal,"“Honey Lake” is a crater lake at the western end of the Gulf of Tadjoura. It’s 155 metres below sea level, making it the second lowest land depression on Earth after the Dead Sea. Lake Assal is the largest salt reserve and the locals consider it to be a national treasure. It’s in the process of becoming a UNESCO World Heritage site and the views around the lake are unbelievable.",,,DJ,,11.651435,42.46993,2450,0,0,272,120,false,KEEP,
559658ad-9d13-70e7-134a-06ed121b36c5,Boiling Lake,"Dominica’s allure goes beyond its pristine beaches and lush rainforests. Deep within the heart of Morne Trois Pitons National Park lies one of the most beautiful places in Dominica: the Boiling Lake. This steaming wonder, the second-largest hot spring in the world, offers a surreal experience, with its bubbling waters surrounded by a veil of mist.",,,DM,,15.312029,-61.286471,4000,0,0,309,120,false,KEEP,
fdb00cc4-c1b8-0a50-d6cd-9590d1bc2d4e,Santo Domingo,"The capital of the Dominican Republic, Santo Domingo, is undoubtedly one of the most beautiful cities in the Dominican Republic. Rich in history and culture, it’s one of the Caribbean’s oldest cities, and houses the first cathedral, university, and hospital in the Americas.\n\nThis UNESCO World Heritage Site is home to stunning 16th-century architecture and numerous museums that are a treasure trove of the city’s history.",,,DO,,18.436512,-69.90036,4000,0,0,0,120,false,KEEP,
a6b69b45-469c-e89d-98b2-4024dd1e6e64,Cotopaxi National Park,"Amidst the vast landscapes of Ecuador, Cotopaxi National Park stands as a testament to nature’s grandeur. Dominated by the towering Cotopaxi volcano, one of the world’s highest active volcanoes, this park is a haven for adventurers and nature lovers alike. It’s undeniably one of the stunning locations in Ecuador.\n\nThe park’s diverse terrain, ranging from vast plains to rugged mountainous regions, offers a plethora of activities for visitors.",,,EC,,-0.729902,-78.484855,20000,0,0,45,120,false,KEEP,
47562ba8-1bc0-ed8e-0073-5d327e046659,The Great Pyramids of Giza and The Sphinx,"If you’re on a quest to uncover the most beautiful places in Egypt, your journey must start where time itself seems to have paused – the Great Pyramids of Giza and the Sphinx. It is crowned as one of the Seven Wonders of the Ancient World. The pyramids stand as a testament to Egypt’s illustrious past and architectural prowess. As you approach these magnificent structures, a sense of awe and wonder washes over you, an experience only to be felt when visiting Egypt.",,,EG,,29.978756,31.140159,500,0,0,245,120,false,KEEP,
7e597713-6b65-2ce0-587c-6a33875a2a94,Santa Ana Volcano,"Rising majestically against the skyline, the Santa Ana Volcano is one of the most scenic places in El Salvador. As the highest volcano in the country, it promises adventures that are both exhilarating and richly rewarding. The trail leading to the summit is a spectacle in itself, meandering through diverse terrains from lush forests to rocky landscapes.",,,SV,,13.828796,-89.629444,8750,0,0,356,120,false,KEEP,
51691232-3108-6b9d-f30d-7ced83b480f3,Danakil Depression,"Step into another world as you venture into the Danakil Depression, one of the hottest and lowest places on Earth. This surreal landscape is a riot of colors, thanks to its lava lakes, sulfur springs, and mineral deposits. It’s a place that defies the norms of natural beauty, offering a stark contrast to Eritrea’s otherwise lush landscapes. For the adventurous soul, this is one of the most beautiful places in Eritrea that you can’t afford to miss.",,,ER,,14.174818,40.290894,14000,0,0,2,120,false,KEEP,
b91b7a2a-3942-9bf7-2b41-60848c1c8985,Parnu,"Imagine a place where golden sands meet the gentle waves of the Baltic Sea, where vibrant festivals light up the nights, and where relaxation is the order of the day. Welcome to Parnu, often hailed as one of the prettiest places in Estonia. This coastal city, with its expansive beaches and rejuvenating spas, is a favorite summer retreat for both locals and tourists.",,,EE,,58.38384,24.47539,800,0,0,67,120,false,KEEP,
6c62cf91-4d15-dc50-cb5e-182ebdc5a048,Mbabane,"Mbabane is a city in Eswatini (previously called Swaziland), and is one of the two capitals (along with Lobamba), serving as the executive capital.",,,SZ,,-26.318853,31.143614,5000,0,0,168,120,false,KEEP,
2571d457-7d97-3f73-ac43-41d3e1157569,Lalibela,"Deep within the Ethiopian highlands lies Lalibela, a destination that stands out among the most beautiful places in Ethiopia. This ancient town, often referred to as the ‘Eighth Wonder of the World’, is home to eleven churches, each carved from solid volcanic rock. These architectural marvels, conceived in the 12th century by King Lalibela, were designed to serve as a ‘New Jerusalem’, offering an alternative pilgrimage site for those unable to journey to the Holy Land.",,,ET,,12.032397,39.023688,10200,0,0,90,120,false,KEEP,
4c609aa5-75e0-0ec5-a65b-07f9fb696b28,Douala,"Douala is the largest city in Cameroon and its economic capital. It is also the capital of Cameroon's Littoral Region. It was home to Central Africa's largest port, now being replaced by Kribi port. It has the country’s major international airport, Douala International Airport (DLA). It is the commercial and economic capital of Cameroon and the entire CEMAC region comprising Gabon, Congo, Chad, Equatorial Guinea, Central African Republic and Cameroon.",,,GQ,,4.056466,9.672134,2000,0,0,98,120,false,KEEP,
e9890f90-d5cf-a7f7-3642-4a86c76e6db2,Madolenihmw Bay,"The Federated States of Micronesia, or simply Micronesia, is an island country in Micronesia, a subregion of Oceania. The federation consists of four states—from west to east, Yap, Chuuk, Pohnpei and Kosrae—that are spread across the western Pacific. Together, the states comprise around 607 islands that cover a longitudinal distance of almost 2,700 km (1,700 mi) just north of the equator.",,,FM,,6.851888,158.382583,4800,0,0,276,120,false,KEEP,
549e925e-b4a1-a527-98d1-fbd926b8b2b6,Mount Tomanivi,"Lace up your hiking boots and be prepared to break a sweat for a challenging climb up to the summit of Mount Tomanivi. This jungle-strewn peak on the main island is the highest point in Fiji, measuring 1324 meters (4343ft). The return trek takes around four hours but you'll realize it was worth the effort as you take in the epic views of the surrounding emerald interior and the endless blue beyond.",,,FJ,,-17.652689,178.018644,4800,0,0,347,120,false,KEEP,
76f4b372-fa25-d1cb-9304-c14a3c6e650a,Ivalo,"Tucked away in the northern reaches of Finland, Ivalo is a pristine paradise that captures the very essence of Arctic wilderness. It’s one of those beautiful places in Lapland where time seems to stand still, and nature reigns supreme. The vast Lappish landscapes stretch as far as the eye can see. This offers a serene backdrop for a myriad of adventures.",,,FI,,68.647758,27.507377,2000,0,0,47,120,false,KEEP,
28f45b55-081a-9551-9190-0b84ac7266e4,Jardin des Tuileries,"A hot-air balloon was chosen as the Olympic cauldron for this year's Summer Games. The cauldron lifted off from the Tuileries Gardens, paying tribute to the first modern hydrogen gas-filled balloon that took off from the same location in December 1783. The balloon carried two of its French inventors, physicist Jacques Charles and engineer Nicholas-Louis Robert, from the gardens that sit between The Louvre and the Place de Concorde.",,,FR,,48.86005,2.338503,500,0,0,296,120,false,KEEP,
1af532fb-123b-7387-03ca-8a16930b7f71,Akanda National Park,"Akanda National Park is a sanctuary for nature lovers and a crown jewel among Gabon’s beautiful places. The park is a haven for diverse ecosystems, from mangrove swamps to lush savannahs. It’s a place where you can truly connect with nature, away from the hustle and bustle of city life.",,,GA,,0.559454,9.500454,1200,0,0,0,120,false,KEEP,
5d702d67-9df6-b7ec-4da3-a5276b0dd3a8,The Gambia River,"Serving as the vital artery that courses through the heart of the nation, the majestic Gambia River is a true gem of Gambia. It offers a wide range of activities and stunning views that never fail to captivate visitors.\n\nOne of the most popular ways to experience the Gambia River is through a boat tour. These tours often include stops at local villages, where you can interact with the community and learn about their way of life. It’s an enriching experience that showcases the human aspect of this must-see in Gambia.",,,GM,,13.274433,-16.47332,8000,0,0,70,120,false,KEEP,
f50b4dc4-aa4b-934b-95cc-2ec09d368b74,Tiflis,"Tbilisi in some languages still known by its pre-1936 name Tiflis is the capital and largest city of Georgia, lying on the banks of the Kura River with a population of around 1.2 million people. Tbilisi was founded in the fifth century AD by Vakhtang I of Iberia, and since then has served as the capital of various Georgian kingdoms and republics.",,,GE,,41.69841,44.799452,2300,0,0,338,120,false,KEEP,
94199339-5822-0544-035d-0c77f79d9ea0,Bastei Bridge,"Imagine standing high above the Elbe River on the Bastei Bridge. You’re surrounded by Germany’s most jaw-dropping views. This bridge isn’t just any bridge; it’s your front-row seat to nature’s masterpiece. Picture yourself 200 meters up, with trails weaving into the wild heart of Saxon Switzerland, one of Europe’s most beautiful parks to visit.",,,DE,,50.968421,14.074509,1340,0,0,191,120,false,KEEP,
32091f2c-6294-783b-586d-07be3cd3ebfe,Cape Coast,"Cape Coast is a city, fishing port, and the capital of Cape Coast Metropolitan District and Central Region of Ghana. It is one of the country's most historic cities, a World Heritage Site, home to the Cape Coast Castle, with the Gulf of Guinea situated to its south. It was also the first capital of Ghana.",,,GH,,5.09521,-1.232328,1000,0,0,321,120,false,KEEP,
477ca32e-73a1-e22e-9f91-6d97bfdc192e,White Cliffs of Dover,"The White Cliffs of Dover are the region of English coastline facing the Strait of Dover and France. The cliff face, which reaches a height of 350 feet (110 m), owes its striking appearance to its composition of chalk accented by streaks of black flint, deposited during the Late Cretaceous. The cliffs, on both sides of the town of Dover in Kent, stretch for eight miles (13 km). The White Cliffs of Dover form part of the North Downs. A section of coastline encompassing the cliffs was purchased by the National Trust in 2016.",,,GB,,51.123926,1.341273,800,0,0,71,120,false,KEEP,
2f1f0880-c7e0-e37f-3b6c-b652da30b87e,Panathenaic Stadium,"The 1896 Summer Olympics, commonly known as Athens 1896, were the first international Olympic Games held in modern history. Organised by the International Olympic Committee (IOC), which had been created by French aristocrat Pierre de Coubertin, the event was held in Athens, Greece, from 6 to 15 April 1896.\n\nSeven venues were used for the 1896 Summer Olympics. Panathenaic Stadium was the main venue, hosting four of the nine sports contested.",,,GR,,37.985172,23.72708,1250,0,0,147,120,false,KEEP,
bbcf8e24-0ec8-e865-4e3c-4cd0c7dc3690,Grenada,"Grenada is an island country of the West Indies in the eastern Caribbean Sea. The southernmost of the Windward Islands, Grenada is directly south of Saint Vincent and the Grenadines and about 100 miles (160 km) north of Trinidad and the South American mainland.",,,GD,,12.037387,-61.764844,720,0,0,57,120,false,KEEP,
c9f96d22-ed77-dd55-c2dd-9b9d32c0d7ba,Guam,"Guam is an organized, unincorporated territory of the United States in the Micronesia subregion of the western Pacific Ocean. Guam's capital is Hagåtña, and the most populous village is Dededo. It is the westernmost point and territory of the United States, reckoned from the geographic center of the U.S. In Oceania, Guam is the largest and southernmost of the Mariana Islands and the largest island in Micronesia.",,,GU,,13.491082,144.748532,5000,0,0,85,120,false,KEEP,
2869d873-6828-4120-3ad4-b8b93d5ff5cc,Acatenango Volcano,"Acatenango is a stratovolcano in Guatemala, close to the city of Antigua. It is part of the mountain range of the Sierra Madre. The volcano has two peaks, Pico Mayor (Highest Peak) and Yepocapa (3,880 m) which is also known as Tres Hermanas (Three Sisters). Acatenango is joined with Volcán de Fuego and collectively the volcano complex is known as La Horqueta.",,,GT,,14.493116,-90.784301,12000,0,0,280,120,false,KEEP,
8e184cc6-cf59-ea5b-aed0-b8d4cd486c9f,Conakry,"Conakry is the capital and largest city of Guinea. A port city, it serves as the economic, financial and cultural centre of Guinea. Conakry was originally settled on the small Tombo Island and later spread to the neighboring Kaloum Peninsula.",,,GN,,9.498091,-13.726697,1800,0,0,53,120,false,KEEP,
8945d5f0-9ae8-ea73-18af-0ef38ab2b1fe,Bissau,"Bissau is the capital and largest city of Guinea-Bissau. As of 2015, it had a population of 492,004..Bissau is located on the Geba River estuary, off the Atlantic Ocean, and is Guinea-Bissau's largest city, major port, its administrative and military center.",,,GW,,11.900049,-15.633285,2300,0,0,140,120,false,KEEP,
9d1a12cb-5ff8-b1d9-3544-0c55d2060a3b,Georgetown,"Guyana’s vibrant capital city, Georgetown, is a monument to the diverse array of cultures and historical periods that make up the nation. Georgetown is a harmonious blend of colonial charm and modern dynamism. This makes it undeniably one of the most beautiful places in Guyana. As you wander its streets, the colorful wooden facades of historic buildings captivate the eye, while the bustling markets immerse you in a symphony of lively interactions.",,,GY,,6.825729,-58.172724,1200,0,0,133,120,false,KEEP,
4212ad2d-47f3-ea50-1261-eb8145e4bb01,Port-au-Prince,"The city of Port-au-Prince is on the Gulf of Gonâve: the bay on which the city lies, which acts as a natural harbor, has sustained economic activity since the civilizations of the Taíno. The city's layout is similar to that of an amphitheater; commercial districts are near the water, while residential neighborhoods are located on the hills above.",,,HT,,18.559647,-72.39133,4000,0,0,92,120,false,KEEP,
448af0b9-fa9e-d038-82b9-87628e45e346,Hong Kong,"The iconic Hong Kong Skyline—a visual spectacle that captures the essence of this bustling metropolis. Towering skyscrapers, neon lights, and the shimmering waters of Victoria Harbour come together to create one of the most beautiful places in Hong Kong. It’s a sight that never fails to leave visitors in awe.
",,,HK,,22.312385,114.178315,1355,0,0,168,120,false,KEEP,
4387c499-2b92-e665-324f-0bbe12794b0f,Parque Nacional Jeanette Kawas,"Venture to the northern coast of Honduras, and you’ll find a gem that encapsulates the country’s wild heart: Parque Nacional Jeanette Kawas. This sprawling national park is a mosaic of diverse habitats, from mangroves and wetlands to tropical forests and sandy beaches. It’s one of those Honduras destinations that promises an adventure at every turn.",,,HN,,15.940262,-87.607501,1860,0,0,190,120,false,KEEP,
a875b191-e70b-25eb-3fdb-08fec0c30254,Eger,"Eger, with its baroque architecture and charming cobblestone streets, is a gem in the northern part of Hungary. This city weaves together tales of history, renowned wines, and rejuvenating thermal baths. From the imposing walls of its ancient castle to the lively ambiance of its town square, Eger promises a journey through time and culture.",,,HU,,47.901234,20.375949,1100,0,0,342,120,false,KEEP,
dd667932-49d1-28da-d0a7-f1105b9d6647,Rauðasandur Beach,"Have you ever stumbled upon a place so unique that it feels like your own little secret? That’s Rauðasandur Beach for you. Nestled away from Iceland’s usual icy imagery, this beach is a marvel with its red and golden sands. It’s like stepping into a different world, one that’s calm, vast, and incredibly inviting.
",,,IS,,65.427362,-23.962653,2000,0,0,355,120,false,KEEP,
bad988f5-ec1d-51d6-8511-0422238c4052,Darjeeling,"Fanned by the cool breezes of the eastern Himalayas, surrounded by manicured tea estates and basking in front of epic Himalayan views, Darjeeling is easy to fall for.\n\nFor a perfect day, watch the dawn break over 8586m (20,169ft) Kangchenjunga, learn the difference between first-flush and white teas on a plantation tour, linger over an afternoon cuppa at the Windamere Hotel, then learn about the Tibetan experience at the Tibetan Refugee Self-Help Centre.",,,IN,,27.057751,88.254585,7700,0,0,150,120,false,KEEP,
1fc80a7a-91e4-4cd4-cccb-474d63fba78e,Borobudur Temple,"Borobudur Temple, located in Central Java, stands as a beacon of Indonesia’s rich Buddhist heritage. As one of the most beautiful places to visit in Indonesia, it’s a monument that transcends time, telling tales of spirituality, artistry, and human endeavor.
",,,ID,,-7.6119,110.203919,1200,0,0,0,120,false,KEEP,
4cda987a-0ab8-53df-6b6e-d90b578dc72c,Badab-e Surt,"Venture off the beaten path to Badab-e Surt, one of the most unique places in Iran that showcase the country’s unparalleled natural beauty. Located in the northern part of Iran, Badab-e Surt is a geological wonder that looks straight out of a fantasy novel. These terraced travertine formations, created over thousands of years, are a result of mineral-rich water flowing from two distinct mineral springs.",,,IR,,36.360105,53.854481,6600,0,0,163,120,false,KEEP,
8cb01b83-4092-8e0b-6eb5-f4dfe4f64fa9,The Fairytale Panorama,"High up in the northern reaches of Iraq, where the rugged mountains meet the sky, lies a place often dubbed “The Fairytale Panorama” – the majestic landscapes of Kurdistan. This region, one of the pretty places in Iraq, offers vistas that seem straight out of a dream, with its cascading waterfalls, verdant valleys, and snow-capped peaks.
",,,IQ,,36.786834,43.691989,9200,0,0,90,120,false,KEEP,
ebd10781-f7eb-6550-86d0-5ab107420ca1,Cliffs of Moher,"Standing tall and proud along the wild Atlantic coast, the Cliffs of Moher are undoubtedly one of the most beautiful places in Ireland. These iconic cliffs stretch for eight mesmerizing miles, reaching heights of over 700 feet. As you gaze out over the vast expanse of the ocean, it’s easy to feel the weight of history and the power of nature converging in one breathtaking moment.",,,IE,,52.94798,-9.468199,1000,0,0,47,120,false,KEEP,
06640fd6-6f77-706c-f898-d5ac378c89fd,Haifa,"Haifa, perched on the slopes of Mount Carmel, is a city of contrasts and beauty. As one of the beautiful places in Israel, it seamlessly blends the urban and the natural, offering visitors a diverse range of experiences. Overlooking the Mediterranean Sea, Haifa’s terraced landscapes and bustling port make it a visual treat.",,,IL,,32.841276,34.971481,1500,0,0,166,120,false,KEEP,
1157329e-1a66-6834-3795-0e5f14d4e5d0,Amalfi Coast,"Coined by many as the most beautiful place to visit in Italy, The Amalfi Coast, a 50-kilometer stretch of coastline along the southern edge of Italy’s Sorrentine Peninsula, is a destination that dazzles with its extraordinary charm. Here, cliffs adorned with colorful villages plunge into the sparkling blue sea, creating a landscape that’s nothing short of breathtaking.",,,IT,,40.576801,14.511991,2300,0,0,48,120,false,KEEP,
347ed49b-9459-ee9d-c9b7-ba8c48533aff,Jacqueville,"Jacqueville is a coastal town is a hidden gem, often overlooked by tourists but cherished by those who discover it. It’s one of those places to visit in Côte d’Ivoire that offers a tranquil escape from the hustle and bustle of city life. Located just a short drive from Abidjan, Jacqueville is the perfect weekend getaway.",,,CI,,5.198811,-4.422237,500,0,0,60,120,false,KEEP,
18907f5f-02c6-db7d-b116-07e180339e49,Blue Mountain Peak,"Blue Mountain Peak is the highest mountain in Jamaica and one of the highest peaks in the Caribbean at 2,256 metres (7,402 ft), and the highest one outside of Hispaniola. It is the home of Blue Mountain coffee. It is located on the border of the Portland and Saint Thomas parishes of Jamaica.",,,JM,,18.014857,-76.564476,7850,0,0,337,120,false,KEEP,
078998e4-c18a-9591-5da4-6b5192846c37,Kyoto,"The historic city of Kyoto, with its ancient temples and serene gardens, is undoubtedly one of the best places to visit in Japan for those interested in the country’s rich cultural heritage. As the former imperial capital of Japan for over a thousand years, Kyoto is home to an impressive array of historical sites. It’s a city that encapsulates the country’s rich history and traditional culture. Making it a must-visit destination for anyone visiting Japan.",,,JP,,35.041078,135.762719,3000,0,0,180,120,false,KEEP,
9b71c96f-052d-b980-08ee-dd316e7d9775,Petra,"Stepping into Petra feels like entering a world straight out of an epic tale. This ancient city, carved directly into vibrant rose-red cliffs, is one of the most beautiful places in Jordan. As you wander through the Siq, a narrow gorge leading to Petra, the anticipation builds until you catch your first glimpse of Al-Khazneh (The Treasury). This iconic facade, with its intricate carvings and towering columns, is a sight to behold.",,,JO,,30.346371,35.464403,4000,0,0,249,120,false,KEEP,
082fd91e-3929-ba44-519d-fcaa07ede6b1,Aktau mountains,"Spanning a vast area of over 4,600 square kilometers, Altyn-Emel National Park is a showcase of Kazakhstan’s diverse landscapes. From its iconic Singing Dunes to its multi-colored Aktau Mountains, this park is one of the pretty places in Kazakhstan that offers a visual feast for nature lovers.",,,KZ,,43.989325,79.230611,3000,0,0,0,120,false,KEEP,
1e14db99-163e-3216-63ff-62070e779ae4,Amboseli National Reserve,"Amboseli National Reserve is a gem among the most scenic places in Kenya. Located at the foot of Africa’s highest mountain, Mt. Kilimanjaro, the reserve boasts vast open plains dotted with acacias and marshes. These landscapes create a picturesque backdrop, especially when herds of elephants traverse the horizon.",,,KE,,-2.64404,37.259252,7000,0,0,170,120,false,KEEP,
f4c8de2f-c314-3bbc-fd26-5ef32dbe6bc4,Kiribati,"Kiribati, officially the Republic of Kiribati, is an island country in the Micronesia subregion of Oceania in the central Pacific Ocean. The state comprises 32 atolls and one remote raised coral island, Banaba.\n\nThe islands' spread straddles the equator and the 180th meridian, making Kiribati the only country in the world located simultaneously in all four hemispheres: the Northern, Southern, Western, and Eastern hemispheres.",,,KI,,1.690503,-157.142168,4750,0,0,301,120,false,KEEP,
d84d08b6-7921-ebf4-24ed-75e7c661d9ff,Bjeshket E Nemuna National Park,"Bjeshket E Nemuna National Park is one of the most beautiful places to visit in Kosovo. It offers a pristine landscape that captivates the soul. Spanning a vast expanse, this national park is a treasure trove of biodiversity. It is home to a myriad of flora and fauna. As you traverse its trails, you’re greeted by dense forests, shimmering lakes, and the melodious chirping of birds.",,,RS-KM,,42.618651,20.195741,7800,0,0,340,120,false,KEEP,
10a16c8e-7089-7a8e-22f2-2d6e7b13d7c0,Kuwait,"Kuwait City is the capital and largest city of Kuwait. Located at the heart of the country on the south shore of Kuwait Bay on the Persian Gulf, it is the political, cultural and economic centre of the emirate, containing Kuwait's Seif Palace, government offices, and the headquarters of most Kuwaiti corporations and banks. It is one of the hottest cities in summer on earth, with average summer high temperatures over 45 °C (113 °F) for three months of the year.",,,KW,,29.404542,48.002196,2500,0,0,196,120,false,KEEP,
2961875a-8213-d279-4bc4-e82bf6e3f9bc,"Fairytale canyon ""Skazka""","Imagine a landscape carved by nature’s hand, where rock formations tell tales of ancient legends. Welcome to Fairy Tale Canyon, one of the pretty places in Kyrgyzstan that seems straight out of a dream. Located on the southern shore of Issyk Kul Lake, this natural wonder is a labyrinth of sandstone cliffs, towers, and ridges, each with its unique shape and hue.",,,KG,,42.158197,77.351195,6400,0,0,109,120,false,KEEP,
